Wavenumber (cm^-1)	Intensity profile for Laser = Laser wrapper [Q0259] - LaserTune LT-OEM [Q0259]: PiF (V)
861.577981651372	6.03208076076657e-4
862.573394495409	6.19677602541482e-4
863.568807339445	6.05120335960578e-4
864.564220183482	6.17012484435545e-4
865.559633027518	6.07692099646985e-4
866.555045871555	5.96019785772847e-4
867.550458715592	5.25931696736033e-4
868.545871559628	5.38450223251717e-4
869.541284403665	4.95639693314991e-4
870.536697247702	5.08525614643019e-4
871.532110091738	5.09657913408932e-4
872.527522935775	5.16903420937615e-4
873.522935779812	4.87593144638083e-4
874.518348623848	5.1218149416913e-4
875.513761467885	5.37149284244073e-4
876.509174311922	5.40485951884049e-4
877.504587155958	5.45644536421303e-4
878.499999999995	5.63228293054712e-4
879.495412844032	5.98437966381963e-4
880.490825688068	6.17181124677276e-4
881.486238532105	6.24968690125811e-4
882.481651376142	6.24595272447691e-4
883.477064220178	6.5570036274851e-4
884.472477064215	6.71031567581647e-4
885.467889908252	6.57507222481349e-4
886.463302752288	6.73139570603292e-4
887.458715596325	6.81336690924603e-4
888.454128440361	6.82167846401709e-4
889.449541284398	6.9209352920077e-4
890.444954128435	6.76780392964962e-4
891.440366972471	7.12610421467154e-4
892.435779816508	7.2641784125893e-4
893.431192660545	7.05837708901897e-4
894.426605504581	7.16248232395936e-4
895.422018348618	7.46579384444522e-4
896.417431192655	7.30031560724607e-4
897.412844036691	7.16248232395936e-4
898.408256880728	7.255927086476e-4
899.403669724765	7.03952551913968e-4
900.399082568801	7.17756960272856e-4
901.394495412838	7.31958877772969e-4
902.389908256875	7.14944281955404e-4
903.385321100911	7.3905080222436e-4
904.380733944948	7.52379404186934e-4
905.376146788985	7.3408796082483e-4
906.371559633021	7.38590052992487e-4
907.366972477058	7.5563777457182e-4
908.362385321094	7.52620318817979e-4
909.357798165131	7.40348729799116e-4
910.353211009168	7.50018440802692e-4
911.348623853204	7.48723524660824e-4
912.344036697241	7.25131959415726e-4
913.339449541278	7.31654723051274e-4
914.334862385314	7.23532888552164e-4
915.330275229351	7.20139003687315e-4
916.325688073388	7.36259203937125e-4
917.321100917424	7.03235830886609e-4
918.316513761461	6.96598632801314e-4
919.311926605498	6.7230239226041e-4
920.307339449534	6.70691275665295e-4
921.302752293571	6.24631409642348e-4
922.298165137608	6.34147537568632e-4
923.293577981644	5.98257280408679e-4
924.288990825681	6.16440312186812e-4
925.284403669718	6.54815001479419e-4
926.279816513754	6.80954238947819e-4
927.275229357791	7.05675091525941e-4
928.270642201827	7.64810599148865e-4
929.266055045864	7.50247309702184e-4
930.261467889901	7.80909719368458e-4
931.256880733937	7.78078972453677e-4
932.252293577974	7.95039362479256e-4
933.247706422011	7.80370672881494e-4
934.243119266047	7.9363302332053e-4
935.238532110084	8.0293835094465e-4
936.233944954121	8.07976478166382e-4
937.229357798157	8.50452739052532e-4
938.224770642194	8.56927319761871e-4
939.220183486231	8.61519754916169e-4
940.215596330267	8.44517204830157e-4
941.211009174304	8.58800431018247e-4
942.20642201834	8.43240357285618e-4
943.201834862377	8.71084065768662e-4
944.197247706414	8.424122132414e-4
945.192660550451	8.5176271235884e-4
946.188073394487	8.57499492010603e-4
947.183486238524	8.60023072770801e-4
948.17889908256	8.56291907422489e-4
949.174311926597	8.82449213488218e-4
950.169724770634	8.74068395760734e-4
951.16513761467	8.81479532098261e-4
952.160550458707	8.86234584628515e-4
953.155963302744	8.73201103088972e-4
954.15137614678	8.67214374507499e-4
955.146788990817	8.61528789214834e-4
956.142201834854	8.48847645323194e-4
957.13761467889	8.52831771034103e-4
958.133027522927	8.64892559750802e-4
959.128440366964	8.62552676396776e-4
960.123853211	8.69903584076541e-4
961.119266055037	8.67870866877098e-4
962.114678899074	8.69424766247339e-4
963.11009174311	8.71192477352633e-4
964.105504587147	8.74998928523146e-4
965.100917431183	8.75285014647512e-4
966.09633027522	8.85755766799313e-4
967.091743119257	8.83409860579511e-4
968.087155963293	8.9450397933914e-4
969.08256880733	8.84620456600512e-4
970.077981651367	8.80085238671087e-4
971.073394495403	9.08112644560304e-4
972.06880733944	9.00782816910755e-4
973.064220183477	9.17240297644027e-4
974.059633027513	9.12894799986551e-4
975.05504587155	8.92603765186772e-4
976.050458715587	8.96883011320711e-4
977.045871559623	8.95630255239276e-4
978.04128440366	8.83171957381354e-4
979.036697247697	8.76691353806239e-4
980.032110091733	8.75450643456356e-4
981.02752293577	8.79142660177123e-4
982.022935779807	8.86815791175912e-4
983.018348623843	8.91751529679449e-4
984.01376146788	8.50955648344839e-4
985.009174311917	8.35082385591851e-4
986.004587155953	8.30155681386977e-4
986.99999999999	8.40921553961808e-4
989	5.2750667613649e-4
989.997229916898	5.31794956569094e-4
990.994459833795	5.33141067070059e-4
991.991689750692	5.25705839269428e-4
992.98891966759	5.23414138841611e-4
993.986149584488	5.2946711894662e-4
994.983379501385	5.44427917534525e-4
995.980609418282	5.45442770417803e-4
996.97783933518	5.54624629293512e-4
997.975069252077	5.61195575855269e-4
998.972299168975	5.55052252763617e-4
999.969529085872	5.73322616095504e-4
1000.96675900277	5.95224767490398e-4
1001.96398891967	5.95866202695555e-4
1002.96121883656	5.82703229541825e-4
1003.95844875346	5.97986251448753e-4
1004.95567867036	6.02888864190522e-4
1005.95290858726	6.04807146940219e-4
1006.95013850415	5.98904738479613e-4
1007.94736842105	6.0149155933046e-4
1008.94459833795	6.0737288776085e-4
1009.94182825485	5.96787701159303e-4
1010.93905817174	5.82811641125796e-4
1011.93628808864	5.95522899346316e-4
1012.93351800554	6.12561586626985e-4
1013.93074792244	5.97131004508543e-4
1014.92797783933	5.82962212770199e-4
1015.92520775623	5.96585935155803e-4
1016.92243767313	6.09209861822569e-4
1017.91966759003	5.97004524327244e-4
1018.91689750692	5.98940875674269e-4
1019.91412742382	6.06463435028655e-4
1020.91135734072	5.94917601335815e-4
1021.90858725762	5.95902339890212e-4
1022.90581717451	5.96516672199377e-4
1023.90304709141	6.19632431048161e-4
1024.90027700831	6.25269833414618e-4
1025.89750692521	6.17187147543052e-4
1026.8947368421	6.15708533995013e-4
1027.891966759	6.33256153433765e-4
1028.8891966759	6.53191839152752e-4
1029.8864265928	6.31045761693926e-4
1030.8836565097	6.55010744617143e-4
1031.88088642659	6.64909324520211e-4
1032.87811634349	6.58154680552283e-4
1033.87534626039	6.54830058643859e-4
1034.87257617729	6.81017479038469e-4
1035.86980609418	6.7325099362015e-4
1036.86703601108	6.88160597848958e-4
1037.86426592798	6.82676778559792e-4
1038.86149584488	6.89160393567795e-4
1039.85872576177	6.64325106539927e-4
1040.85595567867	6.68312243683724e-4
1041.85318559557	6.46497423842585e-4
1042.85041551247	6.56531518225616e-4
1043.84764542936	6.52854558669289e-4
1044.84487534626	6.42133857587779e-4
1045.84210526316	6.42543412460556e-4
1046.83933518006	6.5177947712825e-4
1047.83656509695	6.43760031347334e-4
1048.83379501385	6.23863494255892e-4
1049.83102493075	6.20213637595557e-4
1050.82825484765	5.9951605935589e-4
1051.82548476454	6.11968334348037e-4
1052.82271468144	5.93487170713985e-4
1053.81994459834	5.89337416194232e-4
1054.81717451524	6.06008708662557e-4
1055.81440443214	5.98353646261097e-4
1056.81163434903	5.71383253315591e-4
1057.80886426593	5.95026012919785e-4
1058.80609418283	5.86690366685623e-4
1059.80332409973	5.70166634428813e-4
1060.80055401662	5.643666146864e-4
1061.79778393352	5.71190521610755e-4
1062.79501385042	5.77162193027787e-4
1063.79224376732	5.54702926548601e-4
1064.78947368421	5.42783675177642e-4
1065.78670360111	5.23730339294857e-4
1066.78393351801	5.51053069888267e-4
1067.78116343491	5.29027449744963e-4
1068.7783933518	5.12690426327213e-4
1069.7756232687	5.20140711292284e-4
1070.7728531856	5.23209361405222e-4
1071.7700831025	5.251577584838e-4
1072.76731301939	5.07372235846891e-4
1073.76454293629	5.02186548413644e-4
1074.76177285319	5.03854882233631e-4
1075.75900277009	5.08522603210131e-4
1076.75623268698	4.84946095129474e-4
1077.75346260388	4.8576219344214e-4
1078.75069252078	4.94901892257415e-4
1079.74792243768	4.86307262794879e-4
1080.74515235457	4.90583497495931e-4
1081.74238227147	4.73824873473852e-4
1082.73961218837	4.85159906864527e-4
1083.73684210527	4.96672614795597e-4
1084.73407202217	5.0726382426292e-4
1085.73130193906	5.07510761759742e-4
1086.72853185596	4.95163886918677e-4
1087.72576177286	5.09432055942327e-4
1088.72299168976	5.09889793741313e-4
1089.72022160665	4.91146635445999e-4
1090.71745152355	4.98313845719593e-4
1091.71468144045	5.04131934059333e-4
1092.71191135735	4.76851363526357e-4
1093.70914127424	4.70834520616004e-4
1094.70637119114	4.70421954310339e-4
1095.70360110804	4.43177520972019e-4
1096.70083102494	4.57292106918377e-4
1097.69806094183	4.39997447842223e-4
1098.69529085873	4.27629492970942e-4
1099.69252077563	4.20185230871646e-4
1100.68975069253	4.08687580105016e-4
1101.68698060942	4.09783741676271e-4
1102.68421052632	3.91284509444891e-4
1103.68144044322	3.82735051475675e-4
1104.67867036012	3.94907263209232e-4
1105.67590027701	3.51714281295722e-4
1106.67313019391	3.59854184392161e-4
1107.67036011081	3.46031707435945e-4
1108.66759002771	3.41722346973124e-4
1109.6648199446	3.30212650474942e-4
1110.6620498615	3.22792479838751e-4
1111.6592797784	3.01396249169052e-4
1112.6565096953	3.02495422173196e-4
1113.6537396122	2.94253130358563e-4
1114.65096952909	3.03154925975682e-4
1115.64819944599	2.87519566420851e-4
1116.64542936289	2.91094137258983e-4
1117.64265927979	2.5668249364707e-4
1118.63988919668	2.6212716430869e-4
1119.63711911358	2.62130175741578e-4
1120.63434903048	2.48111955647638e-4
1121.63157894738	2.44672899289468e-4
1122.62880886427	2.55486954790508e-4
1123.62603878117	2.33196328553054e-4
1124.62326869807	2.49433974685498e-4
1125.62049861497	2.28305761542837e-4
1126.61772853186	2.07520851749416e-4
1127.61495844876	2.11649526238952e-4
1128.61218836566	2.11682652000721e-4
1129.60941828256	2.19298565774636e-4
1130.60664819945	1.93818832108722e-4
1131.60387811635	2.03443371618977e-4
1132.60110803325	2.11727823494042e-4
1133.59833795015	2.05665809090368e-4
1134.59556786704	1.83944343668759e-4
1135.59279778394	1.82393455731405e-4
1136.59002770084	1.78008809446383e-4
1137.58725761774	1.77448682929203e-4
1138.58448753464	1.88094098188512e-4
1139.58171745153	1.71540251602821e-4
1140.57894736843	1.74175255379877e-4
1141.57617728533	1.41621665859899e-4
1142.57340720223	1.51926789202856e-4
1143.57063711912	1.39507639972478e-4
1144.56786703602	1.60530452964057e-4
1145.56509695292	1.59985383611317e-4
1146.56232686982	1.44238601039628e-4
1147.55955678671	1.41949912044699e-4
1148.55678670361	1.46223135312862e-4
1149.55401662051	1.51565417256289e-4
1150.55124653741	1.42627484444513e-4
1151.5484764543	1.38411478401223e-4
1152.5457063712	1.4837329839494e-4
1153.5429362881	1.35948126298786e-4
1154.540166205	1.38056129320431e-4
1155.53739612189	1.43850126197067e-4
1156.53462603879	1.4985191194298e-4
1157.53185595569	1.53703534606814e-4
1158.52908587259	1.40805567547234e-4
1159.52631578948	1.50153055231786e-4
1160.52354570638	1.47322308317006e-4
1161.52077562328	1.54344969811972e-4
1162.51800554018	1.70028512293012e-4
1163.51523545708	1.49005699301434e-4
1164.51246537397	1.61861506300581e-4
1165.50969529087	1.55651931685392e-4
1166.50692520777	1.4658450725943e-4
1167.50415512467	1.48057097941693e-4
1168.50138504156	1.48340172633171e-4
1169.49861495846	1.54658158832331e-4
1170.49584487536	1.42799136119133e-4
1171.49307479226	1.59509577215003e-4
1172.49030470915	1.46653770215855e-4
1173.48753462605	1.33346248283498e-4
1174.48476454295	1.57955677844762e-4
1175.48199445985	1.62141569559171e-4
1176.47922437674	1.63135342412233e-4
1177.47645429364	1.65159025313012e-4
1178.47368421054	1.58789844754755e-4
1179.47091412744	1.66968896478739e-4
1180.46814404433	1.44509629999553e-4
1181.46537396123	1.72672550368733e-4
1182.46260387813	1.63382279909054e-4
1183.45983379503	1.56335526950983e-4
1184.45706371192	1.62596295925269e-4
1185.45429362882	1.60018509373086e-4
1186.45152354572	1.4471741886883e-4
1187.44875346262	1.52462824256932e-4
1188.44598337952	1.54182352436017e-4
1189.44321329641	1.67288108364874e-4
1190.44044321331	1.5629336689055e-4
1191.43767313021	1.64761516171787e-4
1192.43490304711	1.58434495673964e-4
1193.432132964	1.61325471246506e-4
1194.4293628809	1.63731606124069e-4
1195.4265927978	1.63111250949128e-4
1196.4238227147	1.66029329417663e-4
1197.42105263159	1.49927197765181e-4
1198.41828254849	1.69902032111714e-4
1199.41551246539	1.54302809751539e-4
1200.41274238229	1.42166735212639e-4
1201.40997229918	1.48620235891761e-4
1202.40720221608	1.77701643291801e-4
1203.40443213298	1.56007280766184e-4
1204.40166204988	1.53369265556239e-4
1205.39889196677	1.66715936116141e-4
1206.39612188367	1.48391366992269e-4
1207.39335180057	1.48403412723821e-4
1208.39058171747	1.38357272609238e-4
1209.38781163436	1.45148053771823e-4
1210.38504155126	1.51336548356796e-4
1211.38227146816	1.48192612421656e-4
1212.37950138506	1.3202121781275e-4
1213.37673130195	1.34120186535731e-4
1214.37396121885	1.45129985174495e-4
1215.37119113575	1.2419450373667e-4
1216.36842105265	1.46461038511019e-4
