#Position (1/cm)	Attenuation
1600	0.164503119182688
1601	0.172427802253289
1602	0.172483562974718
1603	0.172280117068946
1604	0.170433939035975
1605	0.175796595745152
1606	0.179252882993608
1607	0.187757554584538
1608	0.184813670746779
1609	0.188447477818281
1610	0.189694728224712
1611	0.185459807153094
1612	0.192074435105822
1613	0.200924923805897
1614	0.216058195801186
1615	0.268746367370946
1616	0.245255534114203
1617	0.210368218688932
1618	0.211837317112135
1619	0.215748109863407
1620	0.220914943408274
1621	0.240487664008831
1622	0.254910274954478
1623	0.23616833748645
1624	0.21900393561691
1625	0.233596231204388
1626	0.286609291302436
1627	0.29104783274272
1628	0.249714010609311
1629	0.233319107786994
1630	0.254956697176381
1631	0.255930382376946
1632	0.26830883250176
1633	0.305675994315325
1634	0.361966030822425
1635	0.366151913455827
1636	0.309508209589247
1637	0.278314835546188
1638	0.282104826282931
1639	0.29302185958612
1640	0.287182128659718
1641	0.29887477431254
1642	0.30024010247491
1643	0.314435511890668
1644	0.370590542045925
1645	0.394818926741799
1646	0.376608536208614
1647	0.331140254565789
1648	0.320884857629002
1649	0.317073246408677
1650	0.374158225268083
1651	0.440695138387629
1652	0.401864233791687
1653	0.339188931685433
1654	0.28849502135305
1655	0.308923498714341
1656	0.297525954854421
1657	0.294862804196201
1658	0.298787241461786
1659	0.315630434584406
1660	0.315630434584406
1661	0.136365547480293
1662	0.127270006464048
1663	0.10373077046587
1664	0.102547388562876
1665	0.102107054790649
1666	0.102445524119131
1667	0.113977476076766
1668	0.142429900575394
1669	0.125419572044433
1670	0.10741040031617
1671	0.104586803955392
1672	0.0892540610596912
1673	0.0901604102172477
1674	0.12218896776139
1675	0.113351279632314
1676	0.082137993631581
1677	0.0823700919877197
1678	0.0822770886752032
1679	0.091564427576903
1680	0.0779499482310159
1681	0.0771498987602547
1682	0.0981093476801895
1683	0.134023797884144
1684	0.1070419194602
1685	0.0792740096914526
1686	0.0719002121097905
1687	0.0733725270178606
1688	0.0711381565386964
1689	0.0702254156581277
1690	0.0732952612983407
1691	0.0822158062416581
1692	0.085969803923195
1693	0.0864212421510268
1694	0.074532647866176
1695	0.0972983555639452
1696	0.0683042425687375
1697	0.0746838626275211
1698	0.0859299696253655
1699	0.124679228172164
1700	0.0788012621517851
